id	len	species
NC_001148_28165	1914	SCER
NC_001148_30268	214	SCER
NC_001148_32804	209	SCER
NC_001148_34948	288	SCER
NC_001148_37846	323	SCER
NC_001148_38799	322	SCER
NC_001148_40078	965	SCER
NC_001148_42870	413	SCER
NC_001148_44345	206	SCER
NC_001148_46507	829	SCER
NC_001148_48803	500	SCER
NC_001148_50959	285	SCER
NC_001148_52672	826	SCER
NC_001148_55154	1015	SCER
NC_001148_56275	473	SCER
NC_001148_62017	1262	SCER
NC_001148_63861	1116	SCER
NC_001148_66615	1110	SCER
NC_001148_68883	602	SCER
NC_001148_70952	111	SCER
NC_001148_73007	356	SCER
NC_001148_73882	427	SCER
NC_001148_74720	979	SCER
NC_001148_76240	429	SCER
NC_001148_79354	357	SCER
NC_001148_82357	268	SCER
NC_001148_84197	312	SCER
NC_001148_85298	288	SCER
NC_001148_86951	63	SCER
NC_001148_88034	483	SCER
NC_001148_90317	305	SCER
NC_001148_95110	262	SCER
NC_001148_96259	237	SCER
NC_001148_98626	858	SCER
NC_001148_100087	409	SCER
NC_001148_101354	254	SCER
NC_001148_102703	529	SCER
NC_001148_104648	298	SCER
NC_001148_105441	731	SCER
NC_001148_106823	452	SCER
NC_001148_108148	504	SCER
NC_001148_114316	996	SCER
NC_001148_116488	579	SCER
NC_001148_117688	694	SCER
NC_001148_120032	131	SCER
NC_001148_121168	599	SCER
NC_001148_125358	648	SCER
NC_001148_126447	187	SCER
NC_001148_128089	543	SCER
NC_001148_129139	1023	SCER
NC_001148_132229	814	SCER
NC_001148_135425	365	SCER
NC_001148_136444	306	SCER
NC_001148_138229	469	SCER
NC_001148_139410	210	SCER
NC_001148_143172	649	SCER
NC_001148_147130	286	SCER
NC_001148_148424	145	SCER
NC_001148_150192	422	SCER
NC_001148_151331	184	SCER
NC_001148_153150	345	SCER
NC_001148_154041	249	SCER
NC_001148_156213	277	SCER
NC_001148_157594	248	SCER
NC_001148_159594	315	SCER
NC_001148_162342	290	SCER
NC_001148_163598	678	SCER
NC_001148_165761	495	SCER
NC_001148_167399	689	SCER
NC_001148_169339	431	SCER
NC_001148_171156	328	SCER
NC_001148_171955	78	SCER
NC_001148_172756	396	SCER
NC_001148_174703	340	SCER
NC_001148_175865	358	SCER
NC_001148_179022	255	SCER
NC_001148_181116	287	SCER
NC_001148_182549	106	SCER
NC_001148_183057	540	SCER
NC_001148_184680	637	SCER
NC_001148_187726	581	SCER
NC_001148_188514	640	SCER
NC_001148_190984	422	SCER
NC_001148_192651	997	SCER
NC_001148_194146	366	SCER
NC_001148_195427	523	SCER
NC_001148_197789	1306	SCER
NC_001148_199377	118	SCER
NC_001148_202537	884	SCER
NC_001148_204942	306	SCER
NC_001148_207648	509	SCER
NC_001148_209807	385	SCER
NC_001148_210264	1894	SCER
NC_001148_212785	257	SCER
NC_001148_213963	2049	SCER
NC_001148_218364	266	SCER
NC_001148_220089	78	SCER
NC_001148_222774	369	SCER
NC_001148_224037	316	SCER
NC_001148_225742	427	SCER
NC_001148_227372	942	SCER
NC_001148_228773	266	SCER
NC_001148_230839	378	SCER
NC_001148_232510	83	SCER
NC_001148_237108	230	SCER
NC_001148_239078	272	SCER
NC_001148_241498	420	SCER
NC_001148_242701	505	SCER
NC_001148_244028	291	SCER
NC_001148_246221	769	SCER
NC_001148_250263	644	SCER
NC_001148_251669	365	SCER
NC_001148_254311	503	SCER
NC_001148_255762	151	SCER
NC_001148_256768	448	SCER
NC_001148_259337	377	SCER
NC_001148_260932	795	SCER
NC_001148_264193	409	SCER
NC_001148_264701	327	SCER
NC_001148_266105	75	SCER
NC_001148_267536	652	SCER
NC_001148_270894	416	SCER
NC_001148_272195	99	SCER
NC_001148_272816	439	SCER
NC_001148_275868	294	SCER
NC_001148_277530	865	SCER
NC_001148_279700	780	SCER
NC_001148_280927	1195	SCER
NC_001148_282971	493	SCER
NC_001148_286062	1452	SCER
NC_001148_289035	634	SCER
NC_001148_291052	314	SCER
NC_001148_292428	389	SCER
NC_001148_296648	905	SCER
NC_001148_298051	520	SCER
NC_001148_299504	384	SCER
NC_001148_301229	487	SCER
NC_001148_302619	502	SCER
NC_001148_304015	372	SCER
NC_001148_305059	239	SCER
NC_001148_306138	395	SCER
NC_001148_308222	606	SCER
NC_001148_309605	605	SCER
NC_001148_312901	487	SCER
NC_001148_316487	268	SCER
NC_001148_317517	124	SCER
NC_001148_318946	280	SCER
NC_001148_320768	194	SCER
NC_001148_321631	440	SCER
NC_001148_323745	279	SCER
NC_001148_324288	123	SCER
NC_001148_326265	363	SCER
NC_001148_327663	201	SCER
NC_001148_328731	875	SCER
NC_001148_331700	400	SCER
NC_001148_335487	466	SCER
NC_001148_337144	292	SCER
NC_001148_338621	227	SCER
NC_001148_338920	1024	SCER
NC_001148_340946	122	SCER
NC_001148_344740	524	SCER
NC_001148_347390	1056	SCER
NC_001148_348953	166	SCER
NC_001148_349866	328	SCER
NC_001148_352276	587	SCER
NC_001148_355413	287	SCER
NC_001148_357677	323	SCER
NC_001148_359407	802	SCER
NC_001148_361580	292	SCER
NC_001148_363363	157	SCER
NC_001148_364069	317	SCER
NC_001148_364728	224	SCER
NC_001148_366431	98	SCER
NC_001148_366736	191	SCER
NC_001148_368019	52	SCER
NC_001148_369442	397	SCER
NC_001148_370664	314	SCER
NC_001148_372922	871	SCER
NC_001148_375170	332	SCER
NC_001148_376954	337	SCER
NC_001148_378396	724	SCER
NC_001148_381151	814	SCER
NC_001148_382994	461	SCER
NC_001148_384409	364	SCER
NC_001148_386447	620	SCER
NC_001148_393655	383	SCER
NC_001148_396573	129	SCER
NC_001148_398106	374	SCER
NC_001148_404084	866	SCER
NC_001148_406045	591	SCER
NC_001148_407540	470	SCER
NC_001148_408745	623	SCER
NC_001148_410091	352	SCER
NC_001148_411286	968	SCER
NC_001148_415363	400	SCER
NC_001148_418028	484	SCER
NC_001148_420012	36	SCER
NC_001148_420519	429	SCER
NC_001148_422787	98	SCER
NC_001148_423893	322	SCER
NC_001148_425097	154	SCER
NC_001148_425848	385	SCER
NC_001148_427673	254	SCER
NC_001148_428656	55	SCER
NC_001148_429617	322	SCER
NC_001148_431370	1218	SCER
NC_001148_434091	432	SCER
NC_001148_435765	128	SCER
NC_001148_435965	8614	SCER
NC_001148_445032	810	SCER
NC_001148_450378	1531	SCER
NC_001148_453058	372	SCER
NC_001148_453736	256	SCER
NC_001148_454991	768	SCER
NC_001148_456665	453	SCER
NC_001148_458459	340	SCER
NC_001148_459679	284	SCER
NC_001148_460560	219	SCER
NC_001148_461967	514	SCER
NC_001148_463840	561	SCER
NC_001148_465649	313	SCER
NC_001148_466262	382	SCER
NC_001148_466944	316	SCER
NC_001148_469657	282	SCER
NC_001148_471997	1043	SCER
NC_001148_474708	410	SCER
NC_001148_475742	251	SCER
NC_001148_479002	223	SCER
NC_001148_480176	6	SCER
NC_001148_480374	161	SCER
NC_001148_481069	359	SCER
NC_001148_481902	941	SCER
NC_001148_485687	1025	SCER
NC_001148_487210	152	SCER
NC_001148_488208	679	SCER
NC_001148_491365	653	SCER
NC_001148_493038	505	SCER
NC_001148_495247	259	SCER
NC_001148_497720	376	SCER
NC_001148_499293	372	SCER
NC_001148_500403	272	SCER
NC_001148_502184	1333	SCER
NC_001148_504243	96	SCER
NC_001148_506313	384	SCER
NC_001148_510000	1101	SCER
NC_001148_511665	648	SCER
NC_001148_514179	332	SCER
NC_001148_517019	632	SCER
NC_001148_520234	780	SCER
NC_001148_524959	851	SCER
NC_001148_526884	663	SCER
NC_001148_528693	292	SCER
NC_001148_529351	372	SCER
NC_001148_533410	232	SCER
NC_001148_534704	314	SCER
NC_001148_535588	232	SCER
NC_001148_538937	448	SCER
NC_001148_541971	111	SCER
NC_001148_543849	782	SCER
NC_001148_548144	342	SCER
NC_001148_550307	325	SCER
NC_001148_551658	362	SCER
NC_001148_553409	218	SCER
NC_001148_554329	276	SCER
NC_001148_555730	647	SCER
NC_001148_557838	547	SCER
NC_001148_559936	262	SCER
NC_001148_560290	1214	SCER
NC_001148_563769	238	SCER
NC_001148_565042	745	SCER
NC_001148_566672	597	SCER
NC_001148_568997	339	SCER
NC_001148_571379	890	SCER
NC_001148_572340	678	SCER
NC_001148_575103	1449	SCER
NC_001148_577359	226	SCER
NC_001148_581197	865	SCER
NC_001148_582135	238	SCER
NC_001148_582735	327	SCER
NC_001148_584043	589	SCER
NC_001148_585586	4697	SCER
NC_001148_591027	1305	SCER
NC_001148_593070	416	SCER
NC_001148_593918	558	SCER
NC_001148_596297	453	SCER
NC_001148_599552	318	SCER
NC_001148_600218	431	SCER
NC_001148_603358	553	SCER
NC_001148_607313	1513	SCER
NC_001148_610032	449	SCER
NC_001148_612725	652	SCER
NC_001148_614559	820	SCER
NC_001148_619015	1410	SCER
NC_001148_621259	1281	SCER
NC_001148_622632	895	SCER
NC_001148_624203	266	SCER
NC_001148_626968	912	SCER
NC_001148_631246	269	SCER
NC_001148_633762	361	SCER
NC_001148_637225	154	SCER
NC_001148_639020	505	SCER
NC_001148_640959	1249	SCER
NC_001148_643321	515	SCER
NC_001148_645273	677	SCER
NC_001148_646154	294	SCER
NC_001148_647039	266	SCER
NC_001148_648376	328	SCER
NC_001148_649922	513	SCER
NC_001148_653663	503	SCER
NC_001148_654848	292	SCER
NC_001148_656553	246	SCER
NC_001148_657345	184	SCER
NC_001148_658939	243	SCER
NC_001148_661054	83	SCER
NC_001148_664674	286	SCER
NC_001148_665491	202	SCER
NC_001148_665975	305	SCER
NC_001148_667447	229	SCER
NC_001148_670874	252	SCER
NC_001148_672143	328	SCER
NC_001148_673497	254	SCER
NC_001148_674675	186	SCER
NC_001148_675632	345	SCER
NC_001148_676883	282	SCER
NC_001148_677642	170	SCER
NC_001148_678321	1372	SCER
NC_001148_680800	413	SCER
NC_001148_682113	107	SCER
NC_001148_682778	163	SCER
NC_001148_684354	202	SCER
NC_001148_685438	460	SCER
NC_001148_687599	573	SCER
NC_001148_688808	757	SCER
NC_001148_689647	460	SCER
NC_001148_691790	143	SCER
NC_001148_692419	377	SCER
NC_001148_694839	898	SCER
NC_001148_696820	327	SCER
NC_001148_698266	603	SCER
NC_001148_700015	579	SCER
NC_001148_701971	143	SCER
NC_001148_703971	254	SCER
NC_001148_704657	197	SCER
NC_001148_706594	378	SCER
NC_001148_708343	154	SCER
NC_001148_709829	272	SCER
NC_001148_711139	264	SCER
NC_001148_713029	246	SCER
NC_001148_715942	214	SCER
NC_001148_718469	1089	SCER
NC_001148_720425	212	SCER
NC_001148_720961	76	SCER
NC_001148_724718	124	SCER
NC_001148_725145	249	SCER
NC_001148_728616	331	SCER
NC_001148_729529	262	SCER
NC_001148_730214	278	SCER
NC_001148_731020	204	SCER
NC_001148_731749	600	SCER
NC_001148_733213	410	SCER
NC_001148_736434	550	SCER
NC_001148_739570	491	SCER
NC_001148_741393	45	SCER
NC_001148_742065	389	SCER
NC_001148_743744	431	SCER
NC_001148_744388	301	SCER
NC_001148_745574	254	SCER
NC_001148_746836	470	SCER
NC_001148_749001	255	SCER
NC_001148_751920	337	SCER
NC_001148_752920	381	SCER
NC_001148_754249	628	SCER
NC_001148_758129	519	SCER
NC_001148_759482	543	SCER
NC_001148_767495	257	SCER
NC_001148_768988	219	SCER
NC_001148_769303	2350	SCER
NC_001148_773129	746	SCER
NC_001148_775183	582	SCER
NC_001148_775837	2746	SCER
NC_001148_780302	1743	SCER
NC_001148_785672	536	SCER
NC_001148_787429	532	SCER
NC_001148_789326	757	SCER
NC_001148_791121	97	SCER
NC_001148_792205	482	SCER
NC_001148_793737	174	SCER
NC_001148_794499	466	SCER
NC_001148_795768	210	SCER
NC_001148_797211	346	SCER
NC_001148_797710	341	SCER
NC_001148_798858	376	SCER
NC_001148_802018	341	SCER
NC_001148_804081	920	SCER
NC_001148_810270	406	SCER
NC_001148_810750	234	SCER
NC_001148_812454	702	SCER
NC_001148_814059	332	SCER
NC_001148_815537	197	SCER
NC_001148_817924	399	SCER
NC_001148_819076	453	SCER
NC_001148_819603	162	SCER
NC_001148_821424	1196	SCER
NC_001148_824339	351	SCER
NC_001148_824927	718	SCER
NC_001148_826560	273	SCER
NC_001148_828141	1777	SCER
NC_001148_830440	615	SCER
NC_001148_831676	385	SCER
NC_001148_833459	230	SCER
NC_001148_834246	319	SCER
NC_001148_835213	350	SCER
NC_001148_837414	495	SCER
NC_001148_839778	1488	SCER
NC_001148_842670	592	SCER
NC_001148_844021	688	SCER
NC_001148_849981	1008	SCER
NC_001148_856258	644	SCER
NC_001148_856975	608	SCER
NC_001148_859746	568	SCER
NC_001148_860450	856	SCER
NC_001148_864015	434	SCER
NC_001148_866423	292	SCER
NC_001148_868305	340	SCER
NC_001148_869956	747	SCER
NC_001148_874927	441	SCER
NC_001148_875998	284	SCER
NC_001148_876630	217	SCER
NC_001148_877633	443	SCER
NC_001148_878550	140	SCER
NC_001148_880169	127	SCER
NC_001148_880370	2869	SCER
NC_001148_883596	232	SCER
NC_001148_885559	237	SCER
NC_001148_886399	125	SCER
NC_001148_887838	205	SCER
NC_001148_888709	265	SCER
NC_001148_891044	57	SCER
NC_001148_892079	253	SCER
NC_001148_893730	67	SCER
NC_001148_895765	196	SCER
NC_001148_897005	356	SCER
NC_001148_899668	526	SCER
NC_001148_900455	300	SCER
NC_001148_901559	485	SCER
NC_001148_906655	563	SCER
NC_001148_909435	298	SCER
NC_001148_911023	234	SCER
NC_001148_911801	187	SCER
NC_001148_912480	184	SCER
NC_001148_916963	114	SCER
NC_001148_919042	339	SCER
NC_001148_920488	1372	SCER
NC_001148_922778	131	SCER
NC_001148_923380	924	SCER
NC_001148_926938	4438	SCER
NC_001148_932789	1245	SCER
NC_001148_935666	2482	SCER
NC_001148_939033	246	SCER
NC_001148_939672	250	SCER
NC_001148_941137	1895	SCER
NC_001148_944189	414	SCER
NC_001145_4685	2559	SCER
NC_001145_8384	1814	SCER
NC_001145_11296	187	SCER
NC_001145_13175	1366	SCER
NC_001145_14754	381	SCER
NC_001145_16677	387	SCER
NC_001145_18810	250	SCER
NC_001145_20536	225	SCER
NC_001145_21700	348	SCER
NC_001145_23684	353	SCER
NC_001145_25801	1129	SCER
NC_001145_27863	403	SCER
NC_001145_29808	803	SCER
NC_001145_31685	649	SCER
NC_001145_33852	391	SCER
NC_001145_37648	548	SCER
NC_001145_39825	362	SCER
NC_001145_41795	248	SCER
NC_001145_43576	469	SCER
NC_001145_44792	271	SCER
NC_001145_45954	988	SCER
NC_001145_49705	326	SCER
NC_001145_50955	685	SCER
NC_001145_54469	324	SCER
NC_001145_55111	154	SCER
NC_001145_56270	503	SCER
NC_001145_57454	412	SCER
NC_001145_58688	251	SCER
NC_001145_62323	259	SCER
NC_001145_67550	744	SCER
NC_001145_69701	34	SCER
NC_001145_70089	49	SCER
NC_001145_70312	312	SCER
NC_001145_73921	477	SCER
NC_001145_77041	226	SCER
NC_001145_77771	564	SCER
NC_001145_79691	218	SCER
NC_001145_82114	161	SCER
NC_001145_82850	240	SCER
NC_001145_85790	197	SCER
NC_001145_86740	383	SCER
NC_001145_90732	1503	SCER
NC_001145_94242	189	SCER
NC_001145_95370	421	SCER
NC_001145_97372	569	SCER
NC_001145_99401	393	SCER
NC_001145_101051	811	SCER
NC_001145_103812	171	SCER
NC_001145_104163	614	SCER
NC_001145_108533	273	SCER
NC_001145_110078	169	SCER
NC_001145_110853	149	SCER
NC_001145_111551	314	SCER
NC_001145_112345	168	SCER
NC_001145_115348	386	SCER
NC_001145_118899	1190	SCER
NC_001145_121325	1902	SCER
NC_001145_124173	557	SCER
NC_001145_129368	381	SCER
NC_001145_131573	252	SCER
NC_001145_131897	1578	SCER
NC_001145_135230	270	SCER
NC_001145_137159	391	SCER
NC_001145_138945	118	SCER
NC_001145_140215	209	SCER
NC_001145_141534	676	SCER
NC_001145_144955	184	SCER
NC_001145_145877	605	SCER
NC_001145_147250	255	SCER
NC_001145_148684	269	SCER
NC_001145_151533	338	SCER
NC_001145_153002	217	SCER
NC_001145_158259	501	SCER
NC_001145_158967	416	SCER
NC_001145_159698	482	SCER
NC_001145_161995	199	SCER
NC_001145_164177	613	SCER
NC_001145_165327	206	SCER
NC_001145_167309	314	SCER
NC_001145_167782	1013	SCER
NC_001145_168884	232	SCER
NC_001145_169755	647	SCER
NC_001145_171311	283	SCER
NC_001145_172902	237	SCER
NC_001145_174075	145	SCER
NC_001145_178306	120	SCER
NC_001145_179638	379	SCER
NC_001145_181076	398	SCER
NC_001145_183364	534	SCER
NC_001145_183969	492	SCER
NC_001145_189730	514	SCER
NC_001145_191768	1020	SCER
NC_001145_194801	112	SCER
NC_001145_195756	312	SCER
NC_001145_196171	457	SCER
NC_001145_201897	878	SCER
NC_001145_204104	282	SCER
NC_001145_205409	233	SCER
NC_001145_206294	134	SCER
NC_001145_208861	664	SCER
NC_001145_212156	359	SCER
NC_001145_213931	258	SCER
NC_001145_216157	278	SCER
NC_001145_216915	447	SCER
NC_001145_219879	259	SCER
NC_001145_220729	677	SCER
NC_001145_222564	423	SCER
NC_001145_223829	577	SCER
NC_001145_225366	523	SCER
NC_001145_226698	296	SCER
NC_001145_228665	272	SCER
NC_001145_229501	233	SCER
NC_001145_230814	335	SCER
NC_001145_233144	313	SCER
NC_001145_234456	315	SCER
NC_001145_235953	635	SCER
NC_001145_238732	726	SCER
NC_001145_241537	452	SCER
NC_001145_243030	195	SCER
NC_001145_244065	84	SCER
NC_001145_245904	212	SCER
NC_001145_246752	143	SCER
NC_001145_247429	248	SCER
NC_001145_250869	435	SCER
NC_001145_251517	322	SCER
NC_001145_252991	171	SCER
NC_001145_253273	575	SCER
NC_001145_255801	291	SCER
NC_001145_258417	741	SCER
NC_001145_259240	981	SCER
NC_001145_261610	95	SCER
NC_001145_262686	797	SCER
NC_001145_264356	185	SCER
NC_001145_266755	419	SCER
NC_001145_267801	1218	SCER
NC_001145_271137	210	SCER
NC_001145_271578	615	SCER
NC_001145_272664	454	SCER
NC_001145_273715	302	SCER
NC_001145_275553	492	SCER
NC_001145_277212	349	SCER
NC_001145_279682	908	SCER
NC_001145_282585	1517	SCER
NC_001145_284642	458	SCER
NC_001145_286318	1761	SCER
NC_001145_289705	1096	SCER
NC_001145_290873	261	SCER
NC_001145_294968	211	SCER
NC_001145_296739	2129	SCER
NC_001145_300428	441	SCER
NC_001145_302486	750	SCER
NC_001145_305594	1895	SCER
NC_001145_308683	1525	SCER
NC_001145_311753	403	SCER
NC_001145_315006	371	SCER
NC_001145_316904	261	SCER
NC_001145_318419	261	SCER
NC_001145_319178	259	SCER
NC_001145_321018	129	SCER
NC_001145_321220	655	SCER
NC_001145_323048	252	SCER
NC_001145_324188	48	SCER
NC_001145_325436	441	SCER
NC_001145_327290	192	SCER
NC_001145_328583	77	SCER
NC_001145_330232	561	SCER
NC_001145_331924	288	SCER
NC_001145_334744	554	SCER
NC_001145_337308	5	SCER
NC_001145_337604	184	SCER
NC_001145_339278	140	SCER
NC_001145_340723	419	SCER
NC_001145_341676	180	SCER
NC_001145_343521	882	SCER
NC_001145_346518	993	SCER
NC_001145_348261	383	SCER
NC_001145_349523	858	SCER
NC_001145_350864	102	SCER
NC_001145_351974	306	SCER
NC_001145_352371	232	SCER
NC_001145_353137	734	SCER
NC_001145_354732	652	SCER
NC_001145_356812	547	SCER
NC_001145_362628	436	SCER
NC_001145_363136	228	SCER
NC_001145_366706	275	SCER
NC_001145_367935	159	SCER
NC_001145_370518	1927	SCER
NC_001145_372519	538	SCER
NC_001145_378326	977	SCER
NC_001145_379409	177	SCER
NC_001145_380201	145	SCER
NC_001145_382899	404	SCER
NC_001145_385976	125	SCER
NC_001145_387022	293	SCER
NC_001145_388245	577	SCER
NC_001145_390733	366	SCER
NC_001145_391486	46	SCER
NC_001145_392516	239	SCER
NC_001145_394789	265	SCER
NC_001145_396380	697	SCER
NC_001145_397797	106	SCER
NC_001145_399460	242	SCER
NC_001145_401217	324	SCER
NC_001145_404238	85	SCER
NC_001145_405574	730	SCER
NC_001145_407585	124	SCER
NC_001145_408567	587	SCER
NC_001145_410627	135	SCER
NC_001145_411266	303	SCER
NC_001145_412121	147	SCER
NC_001145_412874	162	SCER
NC_001145_413474	508	SCER
NC_001145_416037	159	SCER
NC_001145_420030	558	SCER
NC_001145_420662	822	SCER
NC_001145_422150	353	SCER
NC_001145_424729	260	SCER
NC_001145_426060	652	SCER
NC_001145_429628	451	SCER
NC_001145_431096	3692	SCER
NC_001145_435916	712	SCER
NC_001145_437417	74	SCER
NC_001145_438790	418	SCER
NC_001145_442091	436	SCER
NC_001145_443382	32	SCER
NC_001145_445103	506	SCER
NC_001145_448087	1158	SCER
NC_001145_449929	129	SCER
NC_001145_451366	266	SCER
NC_001145_453480	535	SCER
NC_001145_455557	268	SCER
NC_001145_457262	23	SCER
NC_001145_457960	448	SCER
NC_001145_459302	122	SCER
NC_001145_460528	243	SCER
NC_001145_462610	944	SCER
NC_001145_463626	308	SCER
NC_001145_464828	1472	SCER
NC_001145_468163	282	SCER
NC_001145_469477	371	SCER
NC_001145_472353	1067	SCER
NC_001145_475454	443	SCER
NC_001145_477607	457	SCER
NC_001145_478259	42	SCER
NC_001145_480191	430	SCER
NC_001145_480694	2320	SCER
NC_001145_483362	722	SCER
NC_001145_486148	439	SCER
NC_001145_490247	147	SCER
NC_001145_491993	411	SCER
NC_001145_493793	307	SCER
NC_001145_494496	503	SCER
NC_001145_496283	60	SCER
NC_001145_497450	254	SCER
NC_001145_499210	246	SCER
NC_001145_500689	561	SCER
NC_001145_501892	252	SCER
NC_001145_502735	2160	SCER
NC_001145_505009	324	SCER
NC_001145_507208	294	SCER
NC_001145_509281	453	SCER
NC_001145_510349	966	SCER
NC_001145_511570	2023	SCER
NC_001145_513962	494	SCER
NC_001145_517288	251	SCER
NC_001145_520447	314	SCER
NC_001145_521790	539	SCER
NC_001145_523346	350	SCER
NC_001145_527500	304	SCER
NC_001145_531818	301	SCER
NC_001145_533028	135	SCER
NC_001145_534699	245	SCER
NC_001145_535571	636	SCER
NC_001145_537610	228	SCER
NC_001145_538552	137	SCER
NC_001145_540057	1142	SCER
NC_001145_542882	96	SCER
NC_001145_544964	191	SCER
NC_001145_545731	394	SCER
NC_001145_547238	476	SCER
NC_001145_549184	1022	SCER
NC_001145_551208	720	SCER
NC_001145_552904	458	SCER
NC_001145_554391	402	SCER
NC_001145_556476	1005	SCER
NC_001145_558525	674	SCER
NC_001145_559871	495	SCER
NC_001145_560813	183	SCER
NC_001145_561857	99	SCER
NC_001145_562529	567	SCER
NC_001145_564194	241	SCER
NC_001145_565863	136	SCER
NC_001145_568183	368	SCER
NC_001145_570195	105	SCER
NC_001145_571017	260	SCER
NC_001145_572045	203	SCER
NC_001145_572716	167	SCER
NC_001145_572956	238	SCER
NC_001145_573332	1144	SCER
NC_001145_574929	137	SCER
NC_001145_577517	201	SCER
NC_001145_578393	558	SCER
NC_001145_583922	349	SCER
NC_001145_586389	247	SCER
NC_001145_586710	564	SCER
NC_001145_589551	489	SCER
NC_001145_592629	738	SCER
NC_001145_594474	412	SCER
NC_001145_597196	136	SCER
NC_001145_599159	193	SCER
NC_001145_600873	689	SCER
NC_001145_603083	785	SCER
NC_001145_605521	460	SCER
NC_001145_608141	548	SCER
NC_001145_609982	177	SCER
NC_001145_610366	650	SCER
NC_001145_611256	58	SCER
NC_001145_611509	231	SCER
NC_001145_615976	590	SCER
NC_001145_618099	380	SCER
NC_001145_619304	554	SCER
NC_001145_622135	116	SCER
NC_001145_623214	402	SCER
NC_001145_624081	451	SCER
NC_001145_625168	643	SCER
NC_001145_625898	1023	SCER
NC_001145_627809	380	SCER
NC_001145_628786	239	SCER
NC_001145_631971	384	SCER
NC_001145_634473	216	SCER
NC_001145_635985	306	SCER
NC_001145_637005	495	SCER
NC_001145_640605	310	SCER
NC_001145_645259	397	SCER
NC_001145_646778	340	SCER
NC_001145_649281	755	SCER
NC_001145_650813	332	SCER
NC_001145_651911	683	SCER
NC_001145_652888	1146	SCER
NC_001145_654418	658	SCER
NC_001145_658343	202	SCER
NC_001145_659199	546	SCER
NC_001145_661530	1114	SCER
NC_001145_664285	467	SCER
NC_001145_665523	322	SCER
NC_001145_667045	492	SCER
NC_001145_668206	286	SCER
NC_001145_669656	407	SCER
NC_001145_671326	561	SCER
NC_001145_674767	1129	SCER
NC_001145_676838	355	SCER
NC_001145_683565	902	SCER
NC_001145_685799	112	SCER
NC_001145_687285	231	SCER
NC_001145_688866	217	SCER
NC_001145_690511	184	SCER
NC_001145_693044	337	SCER
NC_001145_695154	196	SCER
NC_001145_696484	312	SCER
NC_001145_698371	440	SCER
NC_001145_701040	750	SCER
NC_001145_703368	211	SCER
NC_001145_706888	245	SCER
NC_001145_712110	206	SCER
NC_001145_713672	259	SCER
NC_001145_715446	192	SCER
NC_001145_716310	405	SCER
NC_001145_718131	444	SCER
NC_001145_720654	306	SCER
NC_001145_721404	189	SCER
NC_001145_722397	216	SCER
NC_001145_724386	240	SCER
NC_001145_725652	282	SCER
NC_001145_731124	1290	SCER
NC_001145_733142	126	SCER
NC_001145_733457	88	SCER
NC_001145_736635	291	SCER
NC_001145_738960	225	SCER
NC_001145_739866	400	SCER
NC_001145_741313	199	SCER
NC_001145_742736	235	SCER
NC_001145_743445	304	SCER
NC_001145_745924	429	SCER
NC_001145_747730	162	SCER
NC_001145_747964	298	SCER
NC_001145_749678	252	SCER
NC_001145_751241	720	SCER
NC_001145_752906	319	SCER
NC_001145_754221	76	SCER
NC_001145_754387	451	SCER
NC_001145_756167	1083	SCER
NC_001145_758318	199	SCER
NC_001145_758832	975	SCER
NC_001145_761892	1459	SCER
NC_001145_768040	329	SCER
NC_001145_768442	841	SCER
NC_001145_769427	1374	SCER
NC_001145_772559	356	SCER
NC_001145_774016	736	SCER
NC_001145_774932	383	SCER
NC_001145_775720	226	SCER
NC_001145_777191	810	SCER
NC_001145_778568	377	SCER
NC_001145_779128	501	SCER
NC_001145_782032	588	SCER
NC_001145_784282	339	SCER
NC_001145_788884	494	SCER
NC_001145_789840	365	SCER
NC_001145_793370	356	SCER
NC_001145_794668	251	SCER
NC_001145_795525	280	SCER
NC_001145_796417	123	SCER
NC_001145_797926	592	SCER
NC_001145_801380	392	SCER
NC_001145_802705	183	SCER
NC_001145_804223	233	SCER
NC_001145_805092	234	SCER
NC_001145_806424	441	SCER
NC_001145_807549	697	SCER
NC_001145_808318	1305	SCER
NC_001145_810778	311	SCER
NC_001145_811197	36	SCER
NC_001145_813981	383	SCER
NC_001145_815312	339	SCER
NC_001145_818582	245	SCER
NC_001145_819949	307	SCER
NC_001145_822455	308	SCER
NC_001145_824632	97	SCER
NC_001145_826352	676	SCER
NC_001145_831330	1009	SCER
NC_001145_833254	102	SCER
NC_001145_835099	227	SCER
NC_001145_836868	1060	SCER
NC_001145_838017	170	SCER
NC_001145_839996	148	SCER
NC_001145_841692	250	SCER
NC_001145_842203	233	SCER
NC_001145_845346	225	SCER
NC_001145_848487	198	SCER
NC_001145_849810	264	SCER
NC_001145_851592	1038	SCER
NC_001145_854391	404	SCER
NC_001145_855294	105	SCER
NC_001145_856794	172	SCER
NC_001145_858088	209	SCER
NC_001145_858891	324	SCER
NC_001145_860892	1030	SCER
NC_001145_863521	298	SCER
NC_001145_864272	140	SCER
NC_001145_865351	208	SCER
NC_001145_867092	463	SCER
NC_001145_869628	445	SCER
NC_001145_872626	665	SCER
NC_001145_874338	649	SCER
NC_001145_878680	383	SCER
NC_001145_880233	926	SCER
NC_001145_886517	486	SCER
NC_001145_888683	269	SCER
NC_001145_892222	766	SCER
NC_001145_895427	289	SCER
NC_001145_896670	244	SCER
NC_001145_897604	801	SCER
NC_001145_899227	152	SCER
NC_001145_901308	401	SCER
